Time,bit-x,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,others,therocktrading
2014-12-29 00:00:00 UTC,315.494739518313,,,,,321.469629599567,315.993981770833,319.648405675836,315.1987208603272,321.915447060876
2014-12-30 00:00:00 UTC,310.981239851082,,,,,319.577417885763,311.454883215626,320.013277878788,313.8555835818926,318.264106060606
2014-12-31 00:00:00 UTC,310.651634363929,,,,,319.124527719965,313.053931354902,319.109935851852,314.6762550494867,315.247623214286
2015-01-01 00:00:00 UTC,,,,,,322.164228289711,314.8039532411,317.688456666667,317.64024194481345,315.990525362319
2015-01-02 00:00:00 UTC,,,,,,319.140487747207,314.71745716439,317.970441912699,316.1903368554921,316.656876893939
2015-01-03 00:00:00 UTC,,,,,,309.343529257753,302.778900539108,303.931167197265,304.45554688635565,307.732020833333
2015-01-04 00:00:00 UTC,,,,,,280.09497399221,274.225340020358,278.700206367286,276.8980629595729,283.036812579577
2015-01-05 00:00:00 UTC,281.276141406941,,,,,279.272496363824,268.892560278027,272.552296057515,272.2180135899331,279.776612869228
2015-01-06 00:00:00 UTC,274.69386999787,,,,,281.535894680241,274.930011581639,277.281330392857,278.28915734399453,279.335149632976
2015-01-07 00:00:00 UTC,284.699475584167,,,,,295.510772341358,290.563818682162,288.042008846154,289.51177079403396,287.27842866698
2015-01-08 00:00:00 UTC,294.260993657883,,295.316698021805,,,293.972893435756,291.096031889806,289.352533,292.0415479868289,288.993489055874
2015-01-09 00:00:00 UTC,289.159848336761,,,,,292.522499990567,287.81788524787,290.004634115385,287.9941319082769,284.964807224026
2015-01-10 00:00:00 UTC,290.589049551713,,,,,287.172406805151,279.392040327499,279.375377702083,281.5127367325148,283.061276902574
2015-01-11 00:00:00 UTC,,,,,,281.847267609789,273.692999602355,267.824024590909,282.9852728906204,277.035701754386
2015-01-12 00:00:00 UTC,269.72844645623,,,,,277.425846433659,270.167682312646,272.011954556672,271.1812693909424,273.882203703704
2015-01-13 00:00:00 UTC,246.329326037265,,260.0,,,249.476492315355,240.381176700855,237.992144014329,240.4714530090987,251.673802910053
2015-01-14 00:00:00 UTC,215.856899021419,,172.314333852341,,,206.227624891316,201.367475026908,198.363178984843,198.98727139306408,207.354297752293
2015-01-15 00:00:00 UTC,217.424166644235,,192.493928703704,,,217.632232558557,209.798140675081,205.379218528328,208.1214507242641,219.475201980792
2015-01-16 00:00:00 UTC,216.219044325688,,205.121893738699,,,228.644645352404,213.832490377022,210.070959806466,212.9524618089465,229.835748917749
2015-01-17 00:00:00 UTC,,,200.0,,,214.212687901078,202.744433697017,199.239512083333,202.46658736547028,215.580855535578
2015-01-18 00:00:00 UTC,,,,,,216.519462012025,206.789047066737,208.792447310121,207.79588263874288,214.021438235806
2015-01-19 00:00:00 UTC,206.898586666667,,217.755,,,224.090596538529,212.308091375791,210.735710555555,212.37712433375523,216.706501190476
2015-01-20 00:00:00 UTC,206.718877625,,213.5,,,222.428452459342,210.710449973035,214.627193888889,211.78033740705808,215.490149122807
2015-01-21 00:00:00 UTC,214.513075886951,,222.3355,,,222.232469601511,215.832881177659,214.350711054361,215.8225551901391,215.083882142857
2015-01-22 00:00:00 UTC,225.361830288856,,227.385400999783,,,239.284647150782,231.546598335491,230.961214623016,233.4517758102483,232.910474021592
2015-01-23 00:00:00 UTC,231.992798014948,,226.166666666667,,,236.650333625908,231.27016764382,227.74548474537,232.25851290574715,234.127125
2015-01-24 00:00:00 UTC,231.9138145588,,238.762153846154,,,243.762091958589,240.278325729337,240.369681358586,239.361946915495,237.723166666667
2015-01-25 00:00:00 UTC,248.836359823225,,249.437420596837,,,255.391067523071,250.258510529048,248.511248,251.07878308180779,248.701826839827
2015-01-26 00:00:00 UTC,274.443863283641,,281.185239738523,,,288.57314961423,282.768910506669,278.742836843301,282.69249317062446,288.671055361305
2015-01-27 00:00:00 UTC,270.103595642969,,260.776992191382,,,274.275597350198,264.09509777843,247.864175759971,261.9316510607563,268.43295
2015-01-28 00:00:00 UTC,252.764978478136,,252.950488829279,,,266.934604068382,255.546500524472,258.562101764016,251.94449550388518,261.19935
2015-01-29 00:00:00 UTC,237.118920235769,,233.56121108464,,,245.469731477086,233.155456465383,232.913856975883,233.2235441647561,244.707033333333
2015-01-30 00:00:00 UTC,232.712706409418,,234.241997917576,,,240.422282633071,232.627951728375,232.277288884354,234.04278818175285,240.387619047619
2015-01-31 00:00:00 UTC,231.521486253333,,229.548628060599,,,238.013144032918,228.181781224713,230.742595851852,228.34102178799913,249.812
2015-02-01 00:00:00 UTC,231.475063756061,,219.88450367232,,,231.01682359997,218.886131785625,219.930970168651,220.30882526939558,223.925538961039
2015-02-02 00:00:00 UTC,227.595768991517,,226.984024092306,,,236.396936277279,227.795350959294,229.766125685714,227.3584280866321,233.2159935164
2015-02-03 00:00:00 UTC,238.778753718279,,237.064978846406,,,246.063662068299,237.582849481763,239.191497439153,237.1051686666226,241.028333333333
2015-02-04 00:00:00 UTC,238.6792902222,,226.081790132089,,,239.704248041088,226.390312899864,225.66679002584,227.3894915881769,232.237568181818
2015-02-05 00:00:00 UTC,219.222493362018,,223.239788102387,,,232.36587618952,222.851659855779,218.578239293651,224.44334602365376,226.990378787879
2015-02-06 00:00:00 UTC,217.190685579411,,220.819699447159,,,230.234496220849,221.317210270065,219.474624583333,221.68881080663428,223.104481481481
2015-02-07 00:00:00 UTC,220.754296125829,,226.696528554769,,,231.988013009178,225.46760080628,223.59939625,226.19053150688515,227.959736842105
2015-02-08 00:00:00 UTC,,,225.800968143433,,,230.469550556896,224.207696801284,225.634754270833,225.35585240540456,226.099385964912
2015-02-09 00:00:00 UTC,221.107221440726,,221.702145993306,,,225.755759916537,220.285263932505,220.392319166667,221.81373995288718,227.039547619048
2015-02-10 00:00:00 UTC,220.659737333967,,218.878177839346,,,224.703796232601,218.710434234486,217.83341,219.6659201048085,221.74375
2015-02-11 00:00:00 UTC,221.100684403636,,221.434980115398,,,225.801845405586,221.40898993935,213.585481666667,221.81286857430558,222.716833333333
2015-02-12 00:00:00 UTC,221.125945993127,,220.400945351149,,,224.005280142636,220.316063171692,221.649995,220.93943281970573,217.930185185185
2015-02-13 00:00:00 UTC,231.763433989065,,233.035608851344,,,236.546603652041,230.752977139777,231.052149658777,233.08092673704468,231.588571428571
2015-02-14 00:00:00 UTC,239.763702777125,,246.791525589539,,,250.943130731993,247.508707142595,239.899025726684,247.2307475418811,246.46654589372
2015-02-15 00:00:00 UTC,252.235901950974,,249.735149178431,,,256.749561925788,249.580505183135,242.273863,249.87562949112998,252.345592650104
2015-02-16 00:00:00 UTC,239.461162947762,,234.911144482642,,,239.200170134511,234.124113921958,237.533191547619,235.22197688767238,240.700505411255
2015-02-17 00:00:00 UTC,238.006169850875,,239.079951363856,,,245.568050370188,238.999494000934,239.710078333333,239.792618358338,244.111298701299
2015-02-18 00:00:00 UTC,240.201831355769,,240.595039064698,,,245.816724779366,238.458539556232,237.846293412698,240.4231761258874,243.493889644747
2015-02-19 00:00:00 UTC,238.912453041077,,238.824937934769,,,245.559970345277,237.908405399894,240.803886222222,239.50601625726972,242.074613945578
2015-02-20 00:00:00 UTC,238.0,,244.392513753573,,,248.551406225571,243.043306288888,243.544612175439,245.77903458724526,245.662891955267
2015-02-21 00:00:00 UTC,238.0503675,,245.64526969996,,,249.325679731965,245.565414951406,240.12031,245.43500246025854,250.640958333333
2015-02-22 00:00:00 UTC,237.990620754,,242.583382193174,,,250.016128251883,242.402233148096,240.266424010965,242.57200898760914,245.259090062112
2015-02-23 00:00:00 UTC,235.693373082771,,237.325189110308,,,252.364989476315,236.747562660256,236.514084910304,236.9545718362063,240.728110766046
2015-02-24 00:00:00 UTC,236.786056249673,,239.175466057803,,,254.776207460976,238.687275415429,237.977135,239.53080174585693,239.820833333333
2015-02-25 00:00:00 UTC,237.951832662344,,238.603253154299,,,252.291790718223,238.307385396825,237.7718735,238.83716059861473,238.924744897959
2015-02-26 00:00:00 UTC,237.59289566469,,237.097246780639,,,250.327110204071,236.805995360366,236.192261966912,237.1855264433092,238.90090148448
2015-02-27 00:00:00 UTC,241.417852578633,,251.129213621985,,,258.764250552965,249.893506121175,249.430536386594,250.71409161084452,249.710122793873
2015-02-28 00:00:00 UTC,250.52556957666,,253.638212014057,,,260.823658346803,251.977755270092,249.801583516246,252.502651448167,253.51
2015-03-01 00:00:00 UTC,253.151295801667,,252.843578525631,,,261.716807696642,251.386648015356,249.081404029475,251.69786753142085,252.150306051587
2015-03-02 00:00:00 UTC,258.275652515896,,263.663746063686,,,272.569360539652,262.506233584266,263.882112740613,262.647230917884,262.038258333333
2015-03-03 00:00:00 UTC,269.728047937798,,276.618033223562,,,284.821353582232,275.820918030366,274.382879346297,274.62183577653025,279.464487315154
2015-03-04 00:00:00 UTC,281.53420961371,,280.075134562911,,,291.175206126499,279.291873076748,277.975156293906,278.35905123070796,281.399647950089
2015-03-05 00:00:00 UTC,275.555227259985,,270.935869844331,,,282.435355087116,274.730886063038,269.588802648019,273.04534606775,270.947283311052
2015-03-06 00:00:00 UTC,270.733929357659,,273.853429452781,,,283.532195361462,273.743210132707,270.941607142857,272.89327186109614,274.987397058824
2015-03-07 00:00:00 UTC,274.431348644799,,274.068454988276,,,284.875852303471,273.72468707483,269.944263333333,273.80973261381683,275.138225446429
2015-03-08 00:00:00 UTC,274.857790004993,,275.653389859148,,,286.095850157433,276.013055192837,276.683926666667,274.27389205071245,274.879566017316
2015-03-09 00:00:00 UTC,277.505527205175,,282.560316052927,,,290.593587915289,281.008960071405,282.737217532051,282.7764742766287,283.372614906832
2015-03-10 00:00:00 UTC,281.956731272068,,295.068150961322,,,302.657931916981,293.605093209142,293.969464156746,292.8591241548781,299.90603941513
2015-03-11 00:00:00 UTC,292.53522931913,,294.722150878864,,,302.150128664113,293.561495289949,294.577710151852,293.4103839016177,300.674841269841
2015-03-12 00:00:00 UTC,295.205459899405,,295.1285328242,,,308.023045026746,294.086999560228,293.470128820346,294.82018901411647,300.781841269841
2015-03-13 00:00:00 UTC,298.083232153593,,291.370198849903,,,304.79968136255,290.351166138066,288.039778503695,292.6822427907064,295.870909090909
2015-03-14 00:00:00 UTC,305.831467104025,,285.188443350664,,,300.721039061029,283.021854442695,282.239360572917,288.02045547644207,289.200321969697
2015-03-15 00:00:00 UTC,286.808333478376,,286.276701501727,,,306.875194279902,284.339943685808,286.1151775,285.37753910491404,289.200357142857
2015-03-16 00:00:00 UTC,290.113214950599,,292.708444327786,,,312.198519832006,292.089712986295,291.65629539886,291.8675025086323,296.4214
2015-03-17 00:00:00 UTC,289.223759734,,290.628585566905,,,309.11292425166,288.948421417809,289.074420125,289.85462873395414,291.634137566138
2015-03-18 00:00:00 UTC,280.002458073777,,275.589194379665,,,293.103640887965,273.70646980461,270.482459182544,273.661795466363,279.277921768707
2015-03-19 00:00:00 UTC,260.281336070398,,259.755903505299,,,279.932875430903,257.480298070818,262.831113442857,257.80531378407164,265.401915584416
2015-03-20 00:00:00 UTC,261.357265582656,,263.221596620791,,,282.872915649517,261.549375357143,264.890931666667,261.4601818971594,266.019917748918
2015-03-21 00:00:00 UTC,259.789325019877,,261.204608275705,,,284.755739471785,260.36258655754,261.31884,260.4882801858414,265.264949134199
2015-03-22 00:00:00 UTC,257.32013964332,,263.062671180713,,,288.011805007657,263.054751866588,265.42120692,262.76166301713863,268.211978571429
2015-03-23 00:00:00 UTC,265.534367159634,,268.809351520561,,,290.710889880454,267.650376285098,268.080786192404,268.3761364891987,272.39225
2015-03-24 00:00:00 UTC,257.586315441872,,257.574051803741,,,285.95393333359,256.400323475751,254.774660358734,257.55614753524054,262.76976010101
2015-03-25 00:00:00 UTC,245.441499593432,,245.825297684149,,,276.698070692487,244.376427408405,247.50766695338,246.70103885032324,255.011071969697
2015-03-26 00:00:00 UTC,247.698998021108,,250.024504096553,,,275.614854234307,248.724385692293,256.012224126984,249.75312040566928,255.279231292517
2015-03-27 00:00:00 UTC,248.396540218773,,248.809143049251,,,271.226366602371,247.644650944068,247.237607777778,248.6105025708689,253.764956349206
2015-03-28 00:00:00 UTC,250.364140138065,,252.350862798706,,,269.013123920402,250.854557803494,251.759840398496,251.614003935038,257.368276515152
2015-03-29 00:00:00 UTC,248.288900426238,,246.552458541104,,,261.63470990754,245.04487431339,245.635982666667,245.89999705862837,251.474188405797
2015-03-30 00:00:00 UTC,,,246.282506109328,,,262.641017165757,244.851806496174,250.818316307143,245.66648477265625,250.554272347536
2015-03-31 00:00:00 UTC,244.224498285538,,246.552852715385,,,264.365336411672,244.499844248202,250.203996666667,245.07265568607005,252.676927849928
2015-04-01 00:00:00 UTC,243.056045692805,,244.839664298958,,,261.019222077282,243.626399587308,243.192944259259,244.37452215738634,252.428681818182
2015-04-02 00:00:00 UTC,243.350784079167,,249.353268202492,,,263.308578102238,247.770738821371,248.396406122222,248.00709135685358,253.237166666667
2015-04-03 00:00:00 UTC,245.834968184,,254.844344041213,,,270.713872253802,253.307759788226,253.157277,251.89457293535878,257.333625
2015-04-04 00:00:00 UTC,,,253.780657006554,,,269.254641529826,252.536712203751,251.214505535714,252.12534708751772,257.356101449275
2015-04-05 00:00:00 UTC,,,255.926803517875,,,270.603950547138,254.988003988986,256.942023958333,254.733691527968,259.603216374269
2015-04-06 00:00:00 UTC,245.903659,,259.256197131868,,,272.439646045811,257.005127738914,256.566440026786,257.42083068517803,261.292110442662
2015-04-07 00:00:00 UTC,245.10982378,,255.680293936715,,,269.170333946416,253.735552075376,253.231188790765,253.47408261637378,257.190304166667
2015-04-08 00:00:00 UTC,247.596995331362,,250.364011611168,,,270.911104050045,246.935699949677,249.337414867647,248.9128249409986,253.595450787782
2015-04-09 00:00:00 UTC,247.485603357485,,244.81521746259,,,273.902090879764,243.645707313739,245.653557564102,245.58778853549148,251.012591720779
2015-04-10 00:00:00 UTC,245.614641965077,,238.950038719355,,,267.262522639398,237.460817614211,239.305533672063,238.9907359386246,245.601053030303
2015-04-11 00:00:00 UTC,242.11805115646,,237.011793522033,,,264.911034844241,235.960274470899,237.844992831329,236.91249113524276,241.672797052154
2015-04-12 00:00:00 UTC,238.012029696738,,237.573792968701,,,259.673545760262,236.340617283951,238.798915414773,236.74379841576211,240.742393939394
2015-04-13 00:00:00 UTC,227.708674382184,,233.855029129596,229.88648202163,,255.838856196224,232.714890789194,236.849152740197,233.1099716198771,237.772061688312
2015-04-14 00:00:00 UTC,220.594744063346,,221.625589891629,225.148157793487,,246.659927005317,221.119253947807,226.614674951686,221.63541596068148,225.382515873016
2015-04-15 00:00:00 UTC,226.243093229078,,222.244965033349,227.604306943265,,238.821628990838,221.395984061002,221.380346861472,221.62744949574207,226.381184807256
2015-04-16 00:00:00 UTC,228.520072906467,,227.79110176784,230.605890913974,,244.587146885235,227.201402760832,228.38709578494,226.75868594894672,231.385926065163
2015-04-17 00:00:00 UTC,225.023387661778,,224.953846444162,227.843334133142,,243.647136996192,224.237015161309,226.633423714286,224.65335387980855,232.766363636364
2015-04-18 00:00:00 UTC,223.25695472,,223.390352642166,226.065977965438,,242.821534761786,223.357672208539,224.75747625,223.29987744232557,230.986140350877
2015-04-19 00:00:00 UTC,225.61347736,,224.664080427068,224.962087775638,,244.285942374051,224.756084532828,226.853597454133,224.32260597957398,229.641557017544
2015-04-20 00:00:00 UTC,225.89383396756,,225.080942604249,225.163384983918,,252.080384983072,224.228324074074,225.325827472075,224.50695398951555,228.304845238095
2015-04-21 00:00:00 UTC,226.134325718836,,227.144926089033,226.400457641882,,252.574956974969,226.81396031746,226.822923270539,226.02445635163124,231.866363636364
2015-04-22 00:00:00 UTC,233.723166860355,,236.040888838557,232.556298264457,,257.120034806961,235.360125192308,234.896859139274,234.9005632115462,239.248488888889
2015-04-23 00:00:00 UTC,233.782313246374,,234.836497216213,232.389152894074,,259.280748842593,234.524980882353,234.067119479167,234.5335534169204,239.189404761905
2015-04-24 00:00:00 UTC,234.976302692175,,232.421816625772,230.334665611858,,260.302206003487,232.131092592593,232.45134710878,231.72140027055121,235.64862406015
2015-04-25 00:00:00 UTC,228.796587504998,,229.597050910733,228.617369393269,,259.734455817535,228.681575091575,228.020892166667,231.15921092856317,231.660263157895
2015-04-26 00:00:00 UTC,228.612064083077,,220.15791164602,220.48736644496,,250.647540260869,219.116980506422,219.652950169017,220.2990543296499,221.911198412698
2015-04-27 00:00:00 UTC,226.956803455245,,222.138878587224,219.228582183375,,254.10025584932,222.496914838865,224.243547837269,222.46961780123786,225.130553901984
2015-04-28 00:00:00 UTC,227.172941720022,,225.35435550608,224.734867336424,,257.319453878521,225.163780457516,225.749204828974,225.7872816919191,229.641574404762
2015-04-29 00:00:00 UTC,226.560977613243,,225.011240079955,226.111406000172,,258.242622761614,224.765609907121,226.272734682947,225.23357758291627,227.953235294118
2015-04-30 00:00:00 UTC,231.00088978349,,231.795391079257,230.60110801462,,267.097953298158,232.019532218219,232.88969908896,233.0659001359407,235.0068125
2015-05-01 00:00:00 UTC,235.343631920574,,235.961036732951,234.819613726633,,271.472860961121,235.340807831934,234.733603875661,235.8928207018344,237.341366459627
2015-05-02 00:00:00 UTC,234.008215715487,,235.287014245362,235.073613865051,,268.981745036861,234.871855742297,233.64025231052,235.07949357128558,237.287275362319
2015-05-03 00:00:00 UTC,237.549852165056,,239.700611306468,236.606003688747,,272.975552891097,239.884906038159,240.155658924298,239.61789560599223,241.710352272727
2015-05-04 00:00:00 UTC,238.11251940484,,240.654326329382,237.611609988009,,275.180173086918,239.627041359127,238.721305192308,240.0075184717117,241.051856060606
2015-05-05 00:00:00 UTC,233.5231107,,235.911218682055,234.682850463679,,270.691455319135,235.194738329448,234.483446818182,235.6481475109031,238.860714285714
2015-05-06 00:00:00 UTC,237.9,,234.953295573319,234.384708370652,,270.685306144647,234.248902333969,233.583784407648,235.0251832320634,238.122105263158
2015-05-07 00:00:00 UTC,232.921,,232.566795565096,232.673335254811,,270.828522400072,232.577108195419,231.584303383632,232.4654899299185,237.585777777778
2015-05-08 00:00:00 UTC,232.921,,240.357726820696,238.23108941611,,273.036811074915,239.498948634068,239.056838625767,239.541946008855,242.986319444444
2015-05-09 00:00:00 UTC,238.062113672605,,243.402288808123,241.201211842064,,274.156381953641,242.357607064232,241.101559055555,242.52284913858645,244.35949702381
2015-05-10 00:00:00 UTC,238.480433461291,,242.239113596953,241.419149191914,,272.545734144714,240.447107628205,239.599184236915,240.92283917724222,244.605860119048
2015-05-11 00:00:00 UTC,238.693724508333,,242.140176658266,242.701109535898,,273.250642285923,241.006892650874,241.371845752471,241.23709989273482,244.611022727273
2015-05-12 00:00:00 UTC,239.278998435206,,242.132258705657,242.714793801665,,276.416319208202,241.067040279213,240.910961961806,241.4878036319491,245.706560606061
2015-05-13 00:00:00 UTC,241.98066156517,,242.680687360426,240.997800275864,,277.632887759327,241.50505083829,241.618025818182,241.8352102173361,245.414791666667
2015-05-14 00:00:00 UTC,239.430662734507,,237.259592933354,237.848269684339,,273.247332970253,236.930118633705,236.202962651515,236.60283729149052,241.349471590909
2015-05-15 00:00:00 UTC,237.786876572828,,237.882303857975,238.96978152151,,275.643048131911,237.4833225579,238.460928,237.31853684727875,238.446145833333
2015-05-16 00:00:00 UTC,236.31295707829,,237.3077039117,238.547426538406,,273.805561428834,236.612867264315,237.385501990741,236.49037768574541,239.794393939394
2015-05-17 00:00:00 UTC,235.471464613333,,237.358404072166,238.555155845401,,273.254374643744,235.994209909069,236.551125654762,235.79277899554918,240.274590909091
2015-05-18 00:00:00 UTC,235.482023848274,,236.46123564,238.453830381197,,273.28094708941,234.728681333373,234.510361428572,235.76729332901243,238.732738095238
2015-05-19 00:00:00 UTC,234.32940253997,,233.455746615287,235.373350483647,,272.187491244866,231.854167888605,232.722138509712,232.9099195429212,235.387984126984
2015-05-20 00:00:00 UTC,233.26246554,,233.862835223085,234.38194057889,,273.184715877158,232.548680555556,233.292010904558,233.5065990535141,234.785869565217
2015-05-21 00:00:00 UTC,233.317487386667,,235.54476908404,235.677068703173,,273.61811610491,234.541262614238,235.074089796296,234.8044992820387,236.454166666667
2015-05-22 00:00:00 UTC,236.030588006813,,237.671552830214,237.100540151347,,273.270007549813,236.037878461767,236.997528713287,236.99054010957636,237.314688112745
2015-05-23 00:00:00 UTC,237.522316018749,,239.754692699319,239.936839260067,,270.897412079983,238.146357774779,239.291744172555,239.99203521687295,239.572111111111
2015-05-24 00:00:00 UTC,236.753651733333,,240.112678461464,239.539445285224,,266.395819499559,238.08595631937,238.987020002849,239.96871708820782,239.97
2015-05-25 00:00:00 UTC,236.710178847619,,238.847074985002,239.594286794148,,268.231602065314,237.155081501831,236.84613823908,238.3782188490606,238.696875
2015-05-26 00:00:00 UTC,236.022990818611,,237.548510591959,238.113012737395,,267.899642746888,236.128923011629,236.216182654762,237.20080875478098,237.660909090909
2015-05-27 00:00:00 UTC,236.9510086,,237.65247355366,238.011547761386,,265.011286186697,236.339172522357,236.451863214286,237.07572813024274,236.870833333333
2015-05-28 00:00:00 UTC,236.864335452533,,237.340877272912,238.638831049002,,267.615064484127,236.388419675409,235.5455085,236.8043409971132,236.741428571429
2015-05-29 00:00:00 UTC,235.043556978516,,236.792045377021,238.031664093779,,268.715037004662,235.87018665293,235.570064166667,236.56484953559027,237.397878787879
2015-05-30 00:00:00 UTC,233.944,,234.127242977139,236.681305723766,,265.093986285977,232.257460524244,233.186570738095,234.28095636487538,235.335714285714
2015-05-31 00:00:00 UTC,233.930177773479,,232.581807580163,235.946115207893,,265.850279596561,230.801772220567,231.726443151515,232.4792116732091,233.626666666667
2015-06-01 00:00:00 UTC,228.971844258614,,227.434173405472,230.280541202176,,266.08322186118,225.906091804774,227.104721852592,227.05189370215678,230.360384615385
2015-06-02 00:00:00 UTC,224.375376728887,,224.515716496958,228.881432746414,,267.051996206969,222.933185924259,227.302806904762,224.68248470700502,227.7084
2015-06-03 00:00:00 UTC,225.367725698323,,225.962023631232,229.755446889114,,269.706294815117,224.777789424102,226.75399588685,225.9552386219475,229.895641025641
2015-06-04 00:00:00 UTC,225.965498763077,,225.327720220718,230.075498602719,,270.433057017544,224.368122748672,226.325573262766,225.8348483972236,229.485888888889
2015-06-05 00:00:00 UTC,224.959766547538,,224.792564695215,227.607653905474,,268.62248398929,223.883578341608,223.763497605215,225.027400419571,227.609509803922
2015-06-06 00:00:00 UTC,223.34784447246,,225.013553309671,226.540475836356,,266.616230026013,224.10898331824,224.686778333333,225.16713188818304,227.154230769231
2015-06-07 00:00:00 UTC,222.371218709473,,224.699850541915,226.234438482092,,262.510405287999,223.613080863226,224.8374125,225.1530062381461,226.761428571429
2015-06-08 00:00:00 UTC,227.111882630364,,226.351566752698,227.146367129442,,264.255841057153,225.063015221864,226.712344714286,226.5590206772453,227.639696969697
2015-06-09 00:00:00 UTC,229.601202901911,,229.961053349838,229.093466610189,,268.236686099411,229.798650174405,228.817422222222,229.28150176479332,229.520909090909
2015-06-10 00:00:00 UTC,229.151944153749,,229.140317868443,228.693605636937,,270.234878159589,228.977811579852,227.532357333333,229.17810770348476,230.859601449275
2015-06-11 00:00:00 UTC,230.7,,229.72974710711,228.132547938562,,269.040762923759,228.973645629691,229.734088472222,229.89564760576638,230.783245614035
2015-06-12 00:00:00 UTC,231.167881717867,,229.977551638021,227.992091819658,,267.672372692395,229.368795323814,229.6320255,230.19597887919213,230.745925925926
2015-06-13 00:00:00 UTC,231.585335833333,,230.743298706292,227.803332830948,,267.632581349206,230.13388007605,230.099051269841,230.4591306887998,231.03037037037
2015-06-14 00:00:00 UTC,232.503009161973,,233.855352430818,228.402830556674,,268.303489130435,232.675727379817,231.906393333333,233.3877708710905,233.198333333333
2015-06-15 00:00:00 UTC,234.620728453231,,235.794377144008,230.409838694546,,271.650829400889,234.469574357239,234.2587395,235.2413052010007,233.3955
2015-06-16 00:00:00 UTC,242.614135394622,,242.255807257565,238.257794168128,,272.616079065108,241.658654941339,241.180369245438,242.55912549372113,237.599991666667
2015-06-17 00:00:00 UTC,250.710527858289,,251.708447739683,246.0619621979,,275.491592923763,250.166811549794,249.764901490058,251.49948478825183,240.504833333333
2015-06-18 00:00:00 UTC,250.353789310853,,249.208948146177,244.303029143151,,275.806457194527,248.831492531916,246.99416631853,249.77208114867807,245.141203703704
2015-06-19 00:00:00 UTC,248.335787674785,,248.695165071676,244.500303197385,,276.004419841594,247.913662922586,246.679936720737,247.85353696425844,246.211637254902
2015-06-20 00:00:00 UTC,247.018322629784,,243.903270605778,242.708946656113,,275.525062043226,243.476025772685,243.216461190981,243.48655448635634,243.061851851852
2015-06-21 00:00:00 UTC,244.021481656421,,244.580229326528,243.63568628478,,267.778974995491,243.212553530596,243.044927666667,243.9568656492489,242.936944444444
2015-06-22 00:00:00 UTC,244.084567800442,,246.093908645702,244.20252054977,,268.356197492163,244.925001429031,245.990520740741,245.6342131087432,244.755625
2015-06-23 00:00:00 UTC,243.0,,245.330660358502,245.442707970003,,266.987273075769,244.216078188095,244.239140636364,244.86785090581503,245.892395833333
2015-06-24 00:00:00 UTC,242.778141576192,,242.56086259687,242.579899938887,,267.023978136594,241.784799494224,241.355971,242.39741914151128,242.827368421053
2015-06-25 00:00:00 UTC,242.305834,,241.827971172081,241.43535700392,,268.248226269069,241.117130905024,242.006609821429,241.6563482851815,242.455
2015-06-26 00:00:00 UTC,242.498882465303,,241.951273170937,242.751874450867,,269.081323073202,241.269921547965,242.521383095238,241.97982429949744,242.177688888889
2015-06-27 00:00:00 UTC,244.655144945106,,245.816547232586,243.178135899691,,270.020173387524,245.064666898329,247.299064664093,245.86560946710162,244.581429880648
2015-06-28 00:00:00 UTC,245.15969125,,249.989857364447,247.011760272983,,270.068088341426,248.640919739304,250.012875807918,248.8108117696119,239.923461538462
2015-06-29 00:00:00 UTC,250.130793128336,,253.356494282907,250.935535286495,,276.930614392038,252.07891625627,254.454670124154,252.53212286833443,249.886472222222
2015-06-30 00:00:00 UTC,261.885265271261,,263.02596852866,259.648399385589,,292.921545289489,261.988563287691,264.327880811474,262.4257199014531,261.899473684211
2015-07-01 00:00:00 UTC,259.831634357599,,259.491326243593,254.603819520087,,296.331743285294,258.955897432519,259.311452921881,261.16983049598207,255.019545454545
2015-07-02 00:00:00 UTC,258.257534324688,,257.1381785991,252.19629414304,,295.17708182725,256.410245624179,256.533911190476,257.3531112368762,256.008587301587
2015-07-03 00:00:00 UTC,256.683961959377,,255.264678066061,249.736064960166,,292.520605280596,254.778732496539,257.239293382353,255.23233787825512,255.158988095238
2015-07-04 00:00:00 UTC,256.457974506908,,257.086669574847,248.354475253348,,292.696873103103,256.402446506688,258.639969122449,256.92140433024895,254.298352534562
2015-07-05 00:00:00 UTC,264.88203363327,,264.046618801245,254.711701802445,,291.795455984121,263.147303682036,265.279657456446,264.4614411143732,255.822142857143
2015-07-06 00:00:00 UTC,269.605127779291,,272.531931776701,262.311472230935,,291.779398144672,271.08689681531,272.809161677824,272.13774793285626,262.139588095238
2015-07-07 00:00:00 UTC,267.549690292739,,268.433375038795,262.872229408526,,292.402496168736,267.571833432801,267.180944498501,268.47702330157404,267.61837962963
2015-07-08 00:00:00 UTC,268.946273617527,,268.985609729838,263.73978219245,,293.970803442689,267.993417114326,269.370301154736,268.8221204879112,266.742236842105
2015-07-09 00:00:00 UTC,268.875820555556,,270.291046640957,265.38558838406,,291.137094991772,269.775058660456,271.228274415056,270.5705895213281,268.693888888889
2015-07-10 00:00:00 UTC,284.644178272043,,281.241959968768,275.069018794209,,302.637795783847,281.126474664526,283.352559310404,282.4313961059736,282.556323002755
2015-07-11 00:00:00 UTC,294.499128441089,,291.929694506012,284.954519790965,,310.507051141809,290.724163326801,292.943120405025,291.22350001657077,286.57125
